Page,Romanized Chakma,pos,English translation
149,Chudurung,a.,empty hand.
149,Chudurung gari,ad.,with an empty hand.
149,Chudurungā,n.,empty handed man; idle man.
149,Chudurh bhudurh,a.,shelterless; destitute; ruined; miserable.
149,"Chudurā, chuduro, chuduree",n.,sexual; lust; sex appetite.
149,"Chudhā, chudho",a.,empty; gloomy; sad; pale.
149,Chudhānei,n.,pregnancy state.
149,Chudhāmu,n.,sad look; gloomy face; paleface; sad face.
149,Chudhāmuahnā garānā,v.,become gloomy face or pale face.
149,"Chundhul, chondhul",a.,wounded; hurt; injured; n. wound; blow.
149,Chuni chuni,ad.,aiming fixedly; aim at fixedly
150,Chub,a.,silent; speechless; mute; n. silence; peace.
150,Chubanā,v.,remain silent; remain suspended.
150,Chub garānā,v.,be silent; keep quite; shut up.
150,Chubgari,ad.,silently.
150,Chubgari thānā,v.,be quite.
150,Chubgarey denā,v.,make silent.
150,Chub chāb,a.,silent; inactive; suspended.
150,Chubchāb gari,ad.,silently.
150,"Chub chābe, chube chube",ad.,secretly.
150,Chubhānā,v.,sink; drown.
150,Chubhāni,n.,sinking; drowning.
150,Chubheyā,a.,sunk.
150,Chuburunābhur,a.,slender or slim wet.
150,Chuburung nābhurung,a.,wet musty.
150,Chubulang,n.,method of marriage.
150,Chum,n.,kiss.
150,Chum,v.,to kiss; kiss fixedly; aim at fixedly.
150,Chumdenā,v.,kiss; give a kiss.
150,Chummyā,a.,kissed.
150,Chumanā,v.,kiss.
150,Chumani,n.,kissing; kiss.
150,Chumbee,a.,touching; kissing.
150,Chumbok,n.,magnet; load stone; purport; abstract; summery.
150,Chumbok garānā,v.,make an abstract; summerise; condense.
150,"Chumā, chumi",n.,pipe; tube; spange; foil; tissel.
150,Chumā chumi,n.,mutual kissing; kissing each other.
150,Chumāchumi garānā,v.,kiss each other.
150,Chumiyā,a.,one who kisses.
150,Chur,n.,thief.
150,"Chur, Churanā",v.,to sweep or clean; sweep; clean.
150,Churgachyā,a.,stolen; robbed; hidden.
150,Churachyā,a.,swept; cleaned.
150,Chur garani,n.,thievery; the practice of stealing.
150,Chur garānā,v.,steal; rob.
150,Chumi,n.,female thief.
150,Churnee,n.,sweeping.
150,Churahnā,v.,be stolen.
150,Churayā,n.,sweeper.
150,Chul,n.,hair.
150,Chulkhulanā,v.,undress hair.
150,Chulgarā,n.,roof of hair.
150,Chulchulanā,v.,itch; scratch.
150,"Chulchulani, chulchuli",n.,itching; paining
151,Chulchulyā,a.,itchy; unsteady.
151,Chuil bānānā,v.,braid of hair.
151,"Chuiljudā, chuljhudo",n.,tuft of hair.
151,Chiljudā bānāni,v.,dressing of hair into a knot.
151,Chuiljhudee bānānā,v.,dress hair into a knot.
151,"Chulyo, chuluā",n.,stove; heater.
151,"Chulubulu garānā, ahnā",v.,move about restlessly; be uneasy; fidget about.
151,"Chulubhulu, chuluh",n.,unsteadiness; restlessness; fidgetiness.
151,Chulubhulyā,a.,fidgety; restless; fickle; unbalanced; mentally upset; insane; indisposed; muddle.
151,Chuyāttur,n. & a.,seventy four; 74.
151,Chuyānna,n. & a.,fifty-four; 54.
151,"Chuyānā, chuānā",v.,distil; ooze out; leak.
151,Chuyāni,n.,distilling.
151,Chuyār,n.,slap.
151,Chuyārchyā,a.,slapped.
151,Chuyār mārānā,v.,slap; give a slap.
151,Chuyāreyā,a.,slapped.
151,Chuyāllish,n. & a.,forty four; 44.
151,Chuyoyā,a.,oozed; distilled; leaked.
151,Chei,n.,kind of fishing trap.
151,"Cheim, chem",v.,(I) will see.
151,Cheir,n. & a.,four; 4.
151,Cghiyā,n.,one who looks.
151,Chek,n.,cheque.
151,Chekkang,a.,wicked; unsteady.
151,Chekckeki,n.,muddy soil; muddy.
151,Chekchegānā,v.,render muddy or dirty.
151,"Chegā, chegānā",v.,trot of the pace; amble; step long.
151,"Chegān, cheg",n.,long foot step; pace.
151,Chegāni,n.,pace; long foot stepping.
151,Chegār,a.,sufficient; plentiful; enough; too much.
151,Chegār gari,ad.,sufficiently; abundantly.
151,Chege,n.,countier; councillor; minister.
151,Chegeiyā,n.,pacer; trotter; long foot stepper; ambler; one who steps long.
151,Chegegajā,n.,one of the races of the Chakmas.
151,Chegeyā,a.,paced; trotted.
151,Cheng,n.,piece of soil; school of fish
152,"Chengrā, chengrā",n.,urchin; youngster; teenager; irresponsible and profligate boy.
152,Chengā,a.,supine; lying flat on the back.
152,Chengāmacheyā,a.,expended the chest; laying on the back.
152,Chengā mārānā,v.,be supine; laying flat on the back.
152,Chengā mārinei parānā,v.,fall on the back.
152,Chengāmari felānā,v.,throw on flat on one’s back; turn over.
152,Chengā māroni,n.,expending the chest back side.
152,"Chet, ched",n.,masculine gender; penis.
152,Chetanā,n.,animation; consciousness; feeling; sensation; wakefulness.
152,Chetanā ānā,v.,have consciousness; be conscious; have sensation.
152,"Chetanā chhārhā, chetanāneyā",a.,senseless; insensible; unconcious; inanimate.
152,Chetanāpānā,v.,regain consciousness.
152,Chetanā peyā,a.,awakened; excited; brought or restored to conciousness.
152,Chetanā ārānā,v.,paint; lose consciousness.
152,Chedabāl,a.,wanton; amorous; lascivious.
152,"Chedā, chedanā",v.,pride; boast.
152,Chedāni,n.,proud; vanity; self conceit.
152,Chedijhānā,v.,enrage; irritate; provoke; make angry; annoy; displease; crack.
152,Chedijhāni,n.,enragement; irritating; making angry; angry; annoying; cracking.
152,Chedijhājhi,n.,ill feeling; quarrel; bad blood; break up; breach of friendship; misunderstanding.
152,Chedijheyā,a.,enraged; irritated; annoyed; displeased; cracked; provoked.
152,Cheder bheder,a.,scattered; thrown about; confused; perplexed; distracted; insane; restless; n. confussion; want or order of regularity; disorderness; alarm; disorder; disarrangement; agitation.
152,Cheder bheder gachyā,a.,distracted; scattered; agitated; confused.
152,Cheder bheder garani,n.,scattering; throwing about.
152,Cheder bheder garānā,v.,distract; agitate; scatter; disorder; distress of mind; disturbance; anxiety
153,Chedeyā,a.,proud; vain; haughty; arrogant.
153,Chebār,a.,looking; showy; making a display; pretended; pleasant; pleasing; visible; fit to be seen; beautiful; handsome; apparent; manifest.
153,Chebārānce,n.,scene; sight; view; scenery; scene of a drama.
153,Chededāk,a.,flattened; flat; compressed.
153,Chebedāk gachyā,a.,flattened; snapping.
153,Chebedāk garānā,v.,flatten.
153,Chebedāk nāgā,a.,flat nosed; snub nosed.
153,Chebha,v.,(he/she) will see.
153,Chebhang,v.,(we) will see.
153,Chebhā,v.,(you) pl. will see.
153,Chebhe,v.,(you) will see.
153,Che bhe,n.,bother some noise of children crying.
153,Cher,n. & a.,four; 4.
153,Cherkun,n.,four corners.
153,Cherkunat,ad.,in the four corners.
153,Cherkunyā,a.,square.
153,Cherkityā,a.,on all sides; all around.
153,Cherkityāndi,ad.,through out.
153,Chera pālā,n.,every sides or directions; four quarters or sides.
153,"Cherbuā, cherbo",n. & a.,fourth.
153,Cherthengyā,a.,four footed; quadruped; n. animal with four legs.
153,Cherā,n.,kind of poisonous insect.
153,Cherāg,n.,lamp; likeness; similarity.
153,Cherāng cherāng,n.,shedding of tears; weeping.
153,Cherāng cherāng chogh,n.,super abundant; flow of tears.
153,Cherāng cherāng choghe,ad.,with tearful eyes.
153,Cherān,n.,four pieces.
153,Cheret gari,ad.,quickly; speedily; immediately.
153,"Cheret chārāt, cheret churot",a.,quickly.
153,Cherettā,n.,attempt; endeavour; effort; exertion on; action; movement; care; attention.
153,Cherettā garchyā,a.,endeavoured; tried.
153,Cherettā garānā,v.,try; attempt; endeavour; exert; seek for; take care of.
153,Cherettā gereyā,a.,careful trying; endeavouring; exerting.
153,Cherettā chhārhā,a.,without exertion; inactive; effortless; unenterprising
154,Chel,n.,leader; director; conductor; big guider; master; manager; superintendent.
154,Chelā ahnā,v.,be the leader; take the lead.
154,Chelāmee,n.,leadership; management.
154,Chlāmee garānā,v.,lead; direct; command.
154,Chelee,n.,female leader.
154,Cheydyā,a.,showed; pointed out; examined.
154,Cheydyādi,n.,pointing out of each other; looking after; supervision with each other.
154,Cheydiyā,n.,guardian.
154,Cheydenā,v.,be shown; be pointed out; show; exhibit; cause to inspect or examine; be examined.
154,Chey-na-denā,v.,not to be shown.
154,Chey,v.,look; care for.
154,Cheyār,n.,chair.
154,Cheyā,a.,looked.
154,"Choār, chorh, chor",n.,slap.
154,Choidel,a.,ruined; destroyed.
154,Choidel garānā,v.,ruin; destroy.
154,"Chokunyā, chokun",a.,four cornered; quadrangular; square.
154,"Chog, chogh",n.,eye; glance.
154,Chog udanā,v.,ophthalmic one’s eyes; be made wise.
154,Chog kānā,a.,blind.
154,Chogkhādānā,v.,shut one’s eyes.
154,Chog khulidenā,v.,open one’s eyes.
154,Chogotyā,a.,stirred; roused up; excited; stimulated; beaten up.
154,Chogodiyā,n.,stimutor; stirer.
154,Chigighar,n.,watch tower; guard room.
154,Chogidār,n.,chowkidar; watchman; guard; constable.
154,Chogidenā,v.,guard; keep a watch on.
154,Chogee,n.,bedstead; police out post; watch; police station.
154,Chogun,a.,quadruple; fourfold.
154,"Choghkyā, choghbalā",a.,keen eyed; sharp sight; having eyes.
154,Chogh fudānā,v.,be made wise.
154,"Choghtibenā, chogoār mārānā",v.,wink; hint with the eyes.
154,Choghtebat tebat garānā,v.,wink the eyes.
154,Choghthir,a.,amazed; bewildered
155,"Chogdyā, choghokāy",a.,visible; coming within the view; come to one’s notice.
155,Choghdenā,v.,cast an evil eye; be careful.
155,Chogh-na-denā,v.,not to see.
155,Choghņājani,n.,ophthalmia.
155,Choghpijani,n.,eye glance.
155,Chogh pijānā,v.,have an eye glance; caste angry glances.
155,Chogh peerhā,n.,pain in the eye; eye sore.
155,Chogh rāngānā,v.,prown; show temper; glare; dart an angry glance.
155,Chogh rangāni,n.,angry glance; threatening.
155,Choghloichānā,v.,see with open eyes; observe carefully.
155,Chogh shāmā,n.,spectacles; goggle.
155,Chogh shāmādyā,a.,goggled.
155,Choghe choghe,a.,under close observation.
155,Choghe choghe rāghānā,v.,to be all eyes; watch intently; keep under close observation.
155,Choghe muai kadhā kanā,v.,talk away or to fast; blab.
155,Choghoar,n.,an amorous glance; ogling.
155,Choghoar mārani,n.,ogling.
155,Choghoar mārānā,v.,ogle; look at with side glances; wink; cast amorous glance.
155,Choghoār māriyā,n.,ogler.
155,Choghokab,n.,eyelid.
155,Choghokājal,n.,eyelash.
155,"Chogho dhākthar, chogho bodyō",n.,optician; oculist.
155,Chogho tārā,n.,eye ball.
155,"Chogho pardā, chogho chām",n.,delicacy of feeling for others shame.
155,Chogho pādā,n.,eye lash.
155,Chogho pānce,n.,tear.
155,Chogho pānce phudah,n.,tear drop.
155,Chogho bahrā,a.,inivisible; beyond (one’s) notice.
155,Choghofang,n.,eye brow.
155,Chogho māttal,n.,fascination for seeing.
155,Chogho rug,n.,disease of the eye; ophthalmia.
155,Chogho lāj,n.,feeling of delicacy; nicety.
155,Chgho shul,n.,eye sore (of a detested person)
156,Choch,a.,green.
156,Cho chākkā,a.,four wheeled; n. four wheeled carriage; four pieces.
156,Chochālā,n.,thatched house with four roofs.
156,Chochotti,n. & a.,sixty four; 64.
156,Chocholish,n. & a.,forty four; 44.
156,Chotmāch,n.,the last month of the Chakmas year (chot).
156,Chotchotyā,a.,stickly; glistious.
156,Chotālā,a.,four storied.
156,Chotrish,n. & a.,thirty four; 34.
156,"Choddheng, chodhyāng",n.,dead; kind of abusive language; bad reproach.
156,Chadu,a.,wonderful; strange; surprising; upset; marvellous; astonished; confused; n. wonder; astonishment; surprising; overwhelmed; bewildered.
156,Chadhu garānā,v.,strike with wonder; astonish.
156,Chadhu gareyā,a.,astonishing; wonderful.
156,Chaduoyā,a.,astonished; surprised.
156,Chaddyo,n. & a.,fourteen; 14.
156,Choddyo gutti,n.,fourteen generation; calling bad name.
156,Choddyo gutti uddor garānā,v.,call bad names.
156,Chodor,a.,of the month of chot.
